125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
125,88,25,2
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
85,0,0,1
