-23.451736,9.622313,17.371941,-21.118713,13.987094,20.208683,-21.118713,13.987094,17.371941
-21.118713,13.987094,20.208683,-17.978991,17.812855,17.371941,-21.118713,13.987094,17.371941
-17.978991,17.812855,17.371941,-14.153230,20.952578,20.208683,-14.153230,20.952578,17.371941
-14.153230,20.952578,20.208683,-9.788449,23.285601,17.371941,-14.153230,20.952578,17.371941
-23.947584,-4.777292,20.208683,-24.414257,-0.039091,17.756786,-24.414257,-0.039091,28.123808
-9.788449,23.285601,17.371941,-5.052386,24.722271,20.208683,-5.052386,24.722271,17.371941
-5.052386,24.722271,20.208683,-0.127045,25.207375,17.371941,-5.052386,24.722271,17.371941
4.611156,23.781448,20.208683,-0.127045,25.207375,28.123808,-0.127045,24.248121,28.123808
9.167270,22.399366,28.123808,4.798296,24.722271,20.208683,4.611156,23.781448,20.208683
13.366207,20.154985,20.208683,9.534360,23.285601,28.123808,9.167270,22.399366,28.123808
13.366207,20.154985,20.208683,17.724901,17.812855,28.123808,13.899140,20.952578,20.208683
20.067032,13.454161,20.208683,17.724901,17.812855,28.123808,17.046608,17.134562,28.123808
22.311413,9.255223,28.123808,20.864624,13.987094,20.208683,20.067032,13.454161,20.208683
23.693495,4.699109,20.208683,23.197647,9.622313,28.123808,22.311413,9.255223,28.123808
24.160168,-0.039091,28.123808,24.634317,4.886250,20.208683,23.693495,4.699109,20.208683
23.693495,-4.777292,20.208683,25.119421,-0.039091,28.123808,24.160168,-0.039091,28.123808
22.311413,-9.333405,28.123808,24.634317,-4.964433,20.208683,23.693495,-4.777292,20.208683
20.067032,-13.532343,20.208683,23.197647,-9.700496,28.123808,22.311413,-9.333405,28.123808
20.067032,-13.532343,20.208683,17.724901,-17.891037,28.123808,20.864624,-14.065276,20.208683
13.366207,-20.233168,20.208683,17.724901,-17.891037,28.123808,17.046608,-17.212744,28.123808
9.167270,-22.477549,28.123808,13.899140,-21.030760,20.208683,13.366207,-20.233168,20.208683
4.611156,-23.859631,20.208683,9.534360,-23.363783,28.123808,9.167270,-22.477549,28.123808
-0.127045,-24.326303,28.123808,4.798296,-24.800453,20.208683,4.611156,-23.859631,20.208683
-4.865245,-23.859631,20.208683,-0.127045,-25.285557,28.123808,-0.127045,-24.326303,28.123808
-9.421359,-22.477549,28.123808,-5.052386,-24.800453,20.208683,-4.865245,-23.859631,20.208683
-13.620296,-20.233168,20.208683,-9.788449,-23.363783,28.123808,-9.421359,-22.477549,28.123808
-13.620296,-20.233168,20.208683,-17.978991,-17.891037,28.123808,-14.153230,-21.030760,20.208683
-20.321121,-13.532343,20.208683,-17.978991,-17.891037,28.123808,-17.300697,-17.212744,28.123808
-22.565502,-9.333405,28.123808,-21.118713,-14.065276,20.208683,-20.321121,-13.532343,20.208683
-23.947584,-4.777292,20.208683,-23.451736,-9.700496,28.123808,-22.565502,-9.333405,28.123808
-24.414257,-0.039091,28.123808,-24.888407,-4.964433,20.208683,-23.947584,-4.777292,20.208683
-23.947584,4.699109,20.208683,-25.373510,-0.039091,28.123808,-24.414257,-0.039091,28.123808
-22.565502,9.255223,28.123808,-24.888407,4.886250,20.208683,-23.947584,4.699109,20.208683
-20.321121,13.454161,20.208683,-23.451736,9.622313,28.123808,-22.565502,9.255223,28.123808
-20.321121,13.454161,20.208683,-17.978991,17.812855,28.123808,-21.118713,13.987094,20.208683
-13.620296,20.154985,20.208683,-17.978991,17.812855,28.123808,-17.300697,17.134562,28.123808
-9.421359,22.399366,28.123808,-14.153230,20.952578,20.208683,-13.620296,20.154985,20.208683
-4.865245,23.781448,20.208683,-9.788449,23.285601,28.123808,-9.421359,22.399366,28.123808
-0.127045,24.248121,28.123808,-5.052386,24.722271,20.208683,-4.865245,23.781448,20.208683
20.067032,-13.532343,20.208683,17.046608,-17.212744,17.756786,17.046608,-17.212744,28.123808
-23.947584,4.699109,20.208683,-22.565502,9.255223,17.756786,-22.565502,9.255223,28.123808
13.366207,-20.233168,20.208683,9.167270,-22.477549,17.756786,9.167270,-22.477549,28.123808
-20.321121,13.454161,20.208683,-17.300697,17.134562,17.756786,-17.300697,17.134562,28.123808
4.611156,23.781448,20.208683,9.167270,22.399366,17.756786,9.167270,22.399366,28.123808
4.611156,-23.859631,20.208683,-0.127045,-24.326303,17.756786,-0.127045,-24.326303,28.123808
-13.620296,20.154985,20.208683,-9.421359,22.399366,17.756786,-9.421359,22.399366,28.123808
13.366207,20.154985,20.208683,17.046608,17.134562,17.756786,17.046608,17.134562,28.123808
-4.865245,-23.859631,20.208683,-9.421359,-22.477549,17.756786,-9.421359,-22.477549,28.123808
-4.865245,23.781448,20.208683,-0.127045,24.248121,17.756786,-0.127045,24.248121,28.123808
20.067032,13.454161,20.208683,22.311413,9.255223,17.756786,22.311413,9.255223,28.123808
-13.620296,-20.233168,20.208683,-17.300697,-17.212744,17.756786,-17.300697,-17.212744,28.123808
23.693495,4.699109,20.208683,24.160168,-0.039091,17.756786,24.160168,-0.039091,28.123808
-20.321121,-13.532343,20.208683,-22.565502,-9.333405,17.756786,-22.565502,-9.333405,28.123808
23.693495,-4.777292,20.208683,22.311413,-9.333405,17.756786,22.311413,-9.333405,28.123808
-0.127045,25.207375,17.371941,-0.127045,25.207375,28.123808,4.798296,24.722271,20.208683
4.798296,24.722271,20.208683,9.534360,23.285601,28.123808,9.534360,23.285601,17.371941
9.534360,23.285601,17.371941,9.534360,23.285601,28.123808,13.899140,20.952578,20.208683
13.899140,20.952578,20.208683,17.724901,17.812855,28.123808,17.724901,17.812855,17.371941
17.724901,17.812855,17.371941,17.724901,17.812855,28.123808,20.864624,13.987094,20.208683
20.864624,13.987094,20.208683,23.197647,9.622313,28.123808,23.197647,9.622313,17.371941
23.197647,9.622313,17.371941,23.197647,9.622313,28.123808,24.634317,4.886250,20.208683
24.634317,4.886250,20.208683,25.119421,-0.039091,28.123808,25.119421,-0.039091,17.371941
25.119421,-0.039091,17.371941,25.119421,-0.039091,28.123808,24.634317,-4.964433,20.208683
24.634317,-4.964433,20.208683,23.197647,-9.700496,28.123808,23.197647,-9.700496,17.371941
23.197647,-9.700496,17.371941,23.197647,-9.700496,28.123808,20.864624,-14.065276,20.208683
20.864624,-14.065276,20.208683,17.724901,-17.891037,28.123808,17.724901,-17.891037,17.371941
17.724901,-17.891037,17.371941,17.724901,-17.891037,28.123808,13.899140,-21.030760,20.208683
13.899140,-21.030760,20.208683,9.534360,-23.363783,28.123808,9.534360,-23.363783,17.371941
9.534360,-23.363783,17.371941,9.534360,-23.363783,28.123808,4.798296,-24.800453,20.208683
4.798296,-24.800453,20.208683,-0.127045,-25.285557,28.123808,-0.127045,-25.285557,17.371941
-0.127045,-25.285557,17.371941,-0.127045,-25.285557,28.123808,-5.052386,-24.800453,20.208683
-5.052386,-24.800453,20.208683,-9.788449,-23.363783,28.123808,-9.788449,-23.363783,17.371941
-9.788449,-23.363783,17.371941,-9.788449,-23.363783,28.123808,-14.153230,-21.030760,20.208683
-14.153230,-21.030760,20.208683,-17.978991,-17.891037,28.123808,-17.978991,-17.891037,17.371941
-17.978991,-17.891037,17.371941,-17.978991,-17.891037,28.123808,-21.118713,-14.065276,20.208683
-21.118713,-14.065276,20.208683,-23.451736,-9.700496,28.123808,-23.451736,-9.700496,17.371941
-23.451736,-9.700496,17.371941,-23.451736,-9.700496,28.123808,-24.888407,-4.964433,20.208683
-24.888407,-4.964433,20.208683,-25.373510,-0.039091,28.123808,-25.373510,-0.039091,17.371941
-25.373510,-0.039091,17.371941,-25.373510,-0.039091,28.123808,-24.888407,4.886250,20.208683
-24.888407,4.886250,20.208683,-23.451736,9.622313,28.123808,-23.451736,9.622313,17.371941
-23.451736,9.622313,17.371941,-23.451736,9.622313,28.123808,-21.118713,13.987094,20.208683
-21.118713,13.987094,20.208683,-17.978991,17.812855,28.123808,-17.978991,17.812855,17.371941
-17.978991,17.812855,17.371941,-17.978991,17.812855,28.123808,-14.153230,20.952578,20.208683
-14.153230,20.952578,20.208683,-9.788449,23.285601,28.123808,-9.788449,23.285601,17.371941
-9.788449,23.285601,17.371941,-9.788449,23.285601,28.123808,-5.052386,24.722271,20.208683
-5.052386,24.722271,20.208683,-0.127045,25.207375,28.123808,-0.127045,25.207375,17.371941
4.611156,23.781448,20.208683,4.798296,24.722271,20.208683,-0.127045,25.207375,28.123808
9.167270,22.399366,28.123808,9.534360,23.285601,28.123808,4.798296,24.722271,20.208683
13.366207,20.154985,20.208683,13.899140,20.952578,20.208683,9.534360,23.285601,28.123808
13.366207,20.154985,20.208683,17.046608,17.134562,28.123808,17.724901,17.812855,28.123808
20.067032,13.454161,20.208683,20.864624,13.987094,20.208683,17.724901,17.812855,28.123808
22.311413,9.255223,28.123808,23.197647,9.622313,28.123808,20.864624,13.987094,20.208683
23.693495,4.699109,20.208683,24.634317,4.886250,20.208683,23.197647,9.622313,28.123808
24.160168,-0.039091,28.123808,25.119421,-0.039091,28.123808,24.634317,4.886250,20.208683
23.693495,-4.777292,20.208683,24.634317,-4.964433,20.208683,25.119421,-0.039091,28.123808
22.311413,-9.333405,28.123808,23.197647,-9.700496,28.123808,24.634317,-4.964433,20.208683
20.067032,-13.532343,20.208683,20.864624,-14.065276,20.208683,23.197647,-9.700496,28.123808
20.067032,-13.532343,20.208683,17.046608,-17.212744,28.123808,17.724901,-17.891037,28.123808
13.366207,-20.233168,20.208683,13.899140,-21.030760,20.208683,17.724901,-17.891037,28.123808
9.167270,-22.477549,28.123808,9.534360,-23.363783,28.123808,13.899140,-21.030760,20.208683
4.611156,-23.859631,20.208683,4.798296,-24.800453,20.208683,9.534360,-23.363783,28.123808
-0.127045,-24.326303,28.123808,-0.127045,-25.285557,28.123808,4.798296,-24.800453,20.208683
-4.865245,-23.859631,20.208683,-5.052386,-24.800453,20.208683,-0.127045,-25.285557,28.123808
-9.421359,-22.477549,28.123808,-9.788449,-23.363783,28.123808,-5.052386,-24.800453,20.208683
-13.620296,-20.233168,20.208683,-14.153230,-21.030760,20.208683,-9.788449,-23.363783,28.123808
-13.620296,-20.233168,20.208683,-17.300697,-17.212744,28.123808,-17.978991,-17.891037,28.123808
-20.321121,-13.532343,20.208683,-21.118713,-14.065276,20.208683,-17.978991,-17.891037,28.123808
-22.565502,-9.333405,28.123808,-23.451736,-9.700496,28.123808,-21.118713,-14.065276,20.208683
-23.947584,-4.777292,20.208683,-24.888407,-4.964433,20.208683,-23.451736,-9.700496,28.123808
-24.414257,-0.039091,28.123808,-25.373510,-0.039091,28.123808,-24.888407,-4.964433,20.208683
-23.947584,4.699109,20.208683,-24.888407,4.886250,20.208683,-25.373510,-0.039091,28.123808
-22.565502,9.255223,28.123808,-23.451736,9.622313,28.123808,-24.888407,4.886250,20.208683
-20.321121,13.454161,20.208683,-21.118713,13.987094,20.208683,-23.451736,9.622313,28.123808
-20.321121,13.454161,20.208683,-17.300697,17.134562,28.123808,-17.978991,17.812855,28.123808
-13.620296,20.154985,20.208683,-14.153230,20.952578,20.208683,-17.978991,17.812855,28.123808
-9.421359,22.399366,28.123808,-9.788449,23.285601,28.123808,-14.153230,20.952578,20.208683
-4.865245,23.781448,20.208683,-5.052386,24.722271,20.208683,-9.788449,23.285601,28.123808
-0.127045,24.248121,28.123808,-0.127045,25.207375,28.123808,-5.052386,24.722271,20.208683
20.067032,-13.532343,20.208683,22.311413,-9.333405,28.123808,22.311413,-9.333405,17.756786
-23.947584,4.699109,20.208683,-24.414257,-0.039091,28.123808,-24.414257,-0.039091,17.756786
13.366207,-20.233168,20.208683,17.046608,-17.212744,28.123808,17.046608,-17.212744,17.756786
-20.321121,13.454161,20.208683,-22.565502,9.255223,28.123808,-22.565502,9.255223,17.756786
4.611156,23.781448,20.208683,-0.127045,24.248121,28.123808,-0.127045,24.248121,17.756786
4.611156,-23.859631,20.208683,9.167270,-22.477549,28.123808,9.167270,-22.477549,17.756786
-13.620296,20.154985,20.208683,-17.300697,17.134562,28.123808,-17.300697,17.134562,17.756786
13.366207,20.154985,20.208683,9.167270,22.399366,28.123808,9.167270,22.399366,17.756786
-4.865245,-23.859631,20.208683,-0.127045,-24.326303,28.123808,-0.127045,-24.326303,17.756786
-4.865245,23.781448,20.208683,-9.421359,22.399366,28.123808,-9.421359,22.399366,17.756786
20.067032,13.454161,20.208683,17.046608,17.134562,28.123808,17.046608,17.134562,17.756786
-13.620296,-20.233168,20.208683,-9.421359,-22.477549,28.123808,-9.421359,-22.477549,17.756786
23.693495,4.699109,20.208683,22.311413,9.255223,28.123808,22.311413,9.255223,17.756786
-20.321121,-13.532343,20.208683,-17.300697,-17.212744,28.123808,-17.300697,-17.212744,17.756786
23.693495,-4.777292,20.208683,24.160168,-0.039091,28.123808,24.160168,-0.039091,17.756786
-23.947584,-4.777292,20.208683,-22.565502,-9.333405,28.123808,-22.565502,-9.333405,17.756786
-16.323170,-16.235218,6.432384,-13.388003,-19.885517,2.798367,-12.852261,-19.083723,6.432384
-16.323170,16.157036,6.432384,-13.388003,19.807335,2.798367,-17.005043,16.838907,2.798367
12.598171,19.005541,6.432384,9.007263,22.013077,2.798367,8.638237,21.122169,6.432384
18.917587,-12.764307,6.432384,16.750954,-16.917089,2.798367,19.719381,-13.300050,2.798367
-19.171677,-12.764307,6.432384,-17.005043,-16.917089,2.798367,-16.323170,-16.235218,6.432384
-12.852261,19.005541,6.432384,-9.261353,22.013077,2.798367,-13.388003,19.807335,2.798367
16.069080,16.157036,6.432384,13.133914,19.807335,2.798367,12.598171,19.005541,6.432384
16.069080,-16.235218,6.432384,13.133914,-19.885517,2.798367,16.750954,-16.917089,2.798367
-19.171677,-12.764307,6.432384,-22.179213,-9.173399,2.798367,-19.973471,-13.300050,2.798367
-8.892326,21.122169,6.432384,-4.783674,23.371367,2.798367,-9.261353,22.013077,2.798367
18.917587,12.686125,6.432384,16.750954,16.838907,2.798367,16.069080,16.157036,6.432384
12.598171,-19.083723,6.432384,9.007263,-22.091259,2.798367,13.133914,-19.885517,2.798367
-21.288305,-8.804373,6.432384,-23.537502,-4.695721,2.798367,-22.179213,-9.173399,2.798367
-0.127045,22.865692,6.432384,-4.783674,23.371367,2.798367,-4.595546,22.425585,6.432384
18.917587,12.686125,6.432384,21.925123,9.095217,2.798367,19.719381,13.221868,2.798367
8.638237,-21.200352,6.432384,4.529585,-23.449549,2.798367,9.007263,-22.091259,2.798367
-23.031830,-0.039091,6.432384,-23.537502,-4.695721,2.798367,-22.591719,-4.507593,6.432384
22.337629,4.429410,6.432384,21.925123,9.095217,2.798367,21.034216,8.726191,6.432384
-0.127045,-22.943874,6.432384,4.529585,-23.449549,2.798367,4.341457,-22.503767,6.432384
-23.031830,-0.039091,6.432384,-23.537502,4.617538,2.798367,-23.996140,-0.039091,2.798367
22.777740,-0.039091,6.432384,23.283413,4.617538,2.798367,22.337629,4.429410,6.432384
-4.595546,-22.503767,6.432384,-0.127045,-23.908186,2.798367,-0.127045,-22.943874,6.432384
-21.288305,8.726191,6.432384,-23.537502,4.617538,2.798367,-22.591719,4.429410,6.432384
22.337629,-4.507593,6.432384,23.742050,-0.039091,2.798367,22.777740,-0.039091,6.432384
-8.892326,-21.200352,6.432384,-4.783674,-23.449549,2.798367,-4.595546,-22.503767,6.432384
4.341457,22.425585,6.432384,-0.127045,23.830004,2.798367,-0.127045,22.865692,6.432384
-19.171677,12.686125,6.432384,-22.179213,9.095217,2.798367,-21.288305,8.726191,6.432384
21.034216,-8.804373,6.432384,23.283413,-4.695721,2.798367,22.337629,-4.507593,6.432384
-12.852261,-19.083723,6.432384,-9.261353,-22.091259,2.798367,-8.892326,-21.200352,6.432384
-19.171677,12.686125,6.432384,-17.005043,16.838907,2.798367,-19.973471,13.221868,2.798367
8.638237,21.122169,6.432384,4.529585,23.371367,2.798367,4.341457,22.425585,6.432384
18.917587,-12.764307,6.432384,21.925123,-9.173399,2.798367,21.034216,-8.804373,6.432384
23.197647,-9.700496,17.371941,20.016562,-13.498618,13.528223,22.255331,-9.310175,13.528223
20.016562,-13.498618,13.528223,20.895828,-8.747050,9.784173,22.255331,-9.310175,13.528223
20.895828,-8.747050,9.784173,18.917587,-12.764307,6.432384,21.034216,-8.804373,6.432384
4.798296,24.722271,17.371941,9.144039,22.343285,13.528223,4.599313,23.721912,13.528223
9.144039,22.343285,13.528223,4.312235,22.278671,9.784173,4.599313,23.721912,13.528223
4.312235,22.278671,9.784173,8.638237,21.122169,6.432384,4.341457,22.425585,6.432384
-17.978991,17.812855,17.371941,-20.270651,13.420436,13.528223,-21.118713,13.987094,17.371941
-20.270651,13.420436,13.528223,-16.217255,16.051119,9.784173,-19.047131,12.602907,9.784173
-16.217255,16.051119,9.784173,-19.171677,12.686125,6.432384,-19.047131,12.602907,9.784173
-9.788449,-23.363783,17.371941,-13.586572,-20.182697,13.528223,-9.398129,-22.421467,13.528223
-13.586572,-20.182697,13.528223,-8.835004,-21.061964,9.784173,-9.398129,-22.421467,13.528223
-8.835004,-21.061964,9.784173,-12.852261,-19.083723,6.432384,-8.892326,-21.200352,6.432384
24.634317,-4.964433,17.371941,22.255331,-9.310175,13.528223,23.633957,-4.765449,13.528223
22.255331,-9.310175,13.528223,22.190718,-4.478371,9.784173,23.633957,-4.765449,13.528223
20.895828,-8.747050,9.784173,22.337629,-4.507593,6.432384,22.190718,-4.478371,9.784173
-23.451736,9.622313,17.371941,-20.270651,13.420436,13.528223,-22.509420,9.231993,13.528223
-20.270651,13.420436,13.528223,-21.149918,8.668868,9.784173,-22.509420,9.231993,13.528223
-21.149918,8.668868,9.784173,-19.171677,12.686125,6.432384,-21.288305,8.726191,6.432384
-0.127045,25.207375,17.371941,4.599313,23.721912,13.528223,-0.127045,24.187416,13.528223
4.599313,23.721912,13.528223,-0.127045,22.715902,9.784173,-0.127045,24.187416,13.528223
4.312235,22.278671,9.784173,-0.127045,22.865692,6.432384,-0.127045,22.715902,9.784173
-5.052386,-24.800453,17.371941,-9.398129,-22.421467,13.528223,-4.853402,-23.800095,13.528223
-9.398129,-22.421467,13.528223,-4.566324,-22.356853,9.784173,-4.853402,-23.800095,13.528223
-4.566324,-22.356853,9.784173,-8.892326,-21.200352,6.432384,-4.595546,-22.503767,6.432384
24.634317,-4.964433,17.371941,24.099464,-0.039091,13.528223,25.119421,-0.039091,17.371941
23.633957,-4.765449,13.528223,22.627949,-0.039091,9.784173,24.099464,-0.039091,13.528223
22.190718,-4.478371,9.784173,22.777740,-0.039091,6.432384,22.627949,-0.039091,9.784173
-23.451736,9.622313,17.371941,-23.888046,4.687266,13.528223,-24.888407,4.886250,17.371941
-22.509420,9.231993,13.528223,-22.444807,4.400188,9.784173,-23.888046,4.687266,13.528223
-21.149918,8.668868,9.784173,-22.591719,4.429410,6.432384,-22.444807,4.400188,9.784173
-0.127045,-25.285557,17.371941,-4.853402,-23.800095,13.528223,-0.127045,-24.265598,13.528223
-4.853402,-23.800095,13.528223,-0.127045,-22.794085,9.784173,-0.127045,-24.265598,13.528223
-4.566324,-22.356853,9.784173,-0.127045,-22.943874,6.432384,-0.127045,-22.794085,9.784173
24.634317,4.886250,17.371941,24.099464,-0.039091,13.528223,23.633957,4.687266,13.528223
24.099464,-0.039091,13.528223,22.190718,4.400188,9.784173,23.633957,4.687266,13.528223
22.627949,-0.039091,9.784173,22.337629,4.429410,6.432384,22.190718,4.400188,9.784173
-24.888407,4.886250,17.371941,-24.353554,-0.039091,13.528223,-25.373510,-0.039091,17.371941
-23.888046,4.687266,13.528223,-22.882038,-0.039091,9.784173,-24.353554,-0.039091,13.528223
-22.882038,-0.039091,9.784173,-22.591719,4.429410,6.432384,-23.031830,-0.039091,6.432384
-0.127045,-25.285557,17.371941,4.599313,-23.800095,13.528223,4.798296,-24.800453,17.371941
-0.127045,-24.265598,13.528223,4.312235,-22.356853,9.784173,4.599313,-23.800095,13.528223
-0.127045,-22.794085,9.784173,4.341457,-22.503767,6.432384,4.312235,-22.356853,9.784173
24.634317,4.886250,17.371941,22.255331,9.231993,13.528223,23.197647,9.622313,17.371941
23.633957,4.687266,13.528223,20.895828,8.668868,9.784173,22.255331,9.231993,13.528223
22.190718,4.400188,9.784173,21.034216,8.726191,6.432384,20.895828,8.668868,9.784173
-25.373510,-0.039091,17.371941,-23.888046,-4.765449,13.528223,-24.888407,-4.964433,17.371941
-23.888046,-4.765449,13.528223,-22.882038,-0.039091,9.784173,-22.444807,-4.478371,9.784173
-22.882038,-0.039091,9.784173,-22.591719,-4.507593,6.432384,-22.444807,-4.478371,9.784173
4.798296,-24.800453,17.371941,9.144039,-22.421467,13.528223,9.534360,-23.363783,17.371941
9.144039,-22.421467,13.528223,4.312235,-22.356853,9.784173,8.580914,-21.061964,9.784173
4.312235,-22.356853,9.784173,8.638237,-21.200352,6.432384,8.580914,-21.061964,9.784173
23.197647,9.622313,17.371941,20.016562,13.420436,13.528223,20.864624,13.987094,17.371941
20.016562,13.420436,13.528223,20.895828,8.668868,9.784173,18.793041,12.602907,9.784173
20.895828,8.668868,9.784173,18.917587,12.686125,6.432384,18.793041,12.602907,9.784173
-0.127045,25.207375,17.371941,-4.853402,23.721912,13.528223,-5.052386,24.722271,17.371941
-0.127045,24.187416,13.528223,-4.566324,22.278671,9.784173,-4.853402,23.721912,13.528223
-0.127045,22.715902,9.784173,-4.595546,22.425585,6.432384,-4.566324,22.278671,9.784173
-24.888407,-4.964433,17.371941,-22.509420,-9.310175,13.528223,-23.451736,-9.700496,17.371941
-23.888046,-4.765449,13.528223,-21.149918,-8.747050,9.784173,-22.509420,-9.310175,13.528223
-22.444807,-4.478371,9.784173,-21.288305,-8.804373,6.432384,-21.149918,-8.747050,9.784173
9.534360,-23.363783,17.371941,13.332482,-20.182697,13.528223,13.899140,-21.030760,17.371941
13.332482,-20.182697,13.528223,8.580914,-21.061964,9.784173,12.514954,-18.959177,9.784173
8.580914,-21.061964,9.784173,12.598171,-19.083723,6.432384,12.514954,-18.959177,9.784173
17.724901,17.812855,17.371941,20.016562,13.420436,13.528223,17.003681,17.091637,13.528223
20.016562,13.420436,13.528223,15.963165,16.051119,9.784173,17.003681,17.091637,13.528223
15.963165,16.051119,9.784173,18.917587,12.686125,6.432384,16.069080,16.157036,6.432384
-5.052386,24.722271,17.371941,-9.398129,22.343285,13.528223,-9.788449,23.285601,17.371941
-9.398129,22.343285,13.528223,-4.566324,22.278671,9.784173,-8.835004,20.983782,9.784173
-4.566324,22.278671,9.784173,-8.892326,21.122169,6.432384,-8.835004,20.983782,9.784173
-23.451736,-9.700496,17.371941,-20.270651,-13.498618,13.528223,-21.118713,-14.065276,17.371941
-20.270651,-13.498618,13.528223,-21.149918,-8.747050,9.784173,-19.047131,-12.681089,9.784173
-21.149918,-8.747050,9.784173,-19.171677,-12.764307,6.432384,-19.047131,-12.681089,9.784173
13.899140,-21.030760,17.371941,17.003681,-17.169819,13.528223,17.724901,-17.891037,17.371941
17.003681,-17.169819,13.528223,12.514954,-18.959177,9.784173,15.963165,-16.129301,9.784173
12.514954,-18.959177,9.784173,16.069080,-16.235218,6.432384,15.963165,-16.129301,9.784173
13.899140,20.952578,17.371941,17.003681,17.091637,13.528223,13.332482,20.104515,13.528223
17.003681,17.091637,13.528223,12.514954,18.880995,9.784173,13.332482,20.104515,13.528223
12.514954,18.880995,9.784173,16.069080,16.157036,6.432384,12.598171,19.005541,6.432384
-9.788449,23.285601,17.371941,-13.586572,20.104515,13.528223,-14.153230,20.952578,17.371941
-13.586572,20.104515,13.528223,-8.835004,20.983782,9.784173,-12.769043,18.880995,9.784173
-8.835004,20.983782,9.784173,-12.852261,19.005541,6.432384,-12.769043,18.880995,9.784173
-17.978991,-17.891037,17.371941,-20.270651,-13.498618,13.528223,-17.257771,-17.169819,13.528223
-20.270651,-13.498618,13.528223,-16.217255,-16.129301,9.784173,-17.257771,-17.169819,13.528223
-16.217255,-16.129301,9.784173,-19.171677,-12.764307,6.432384,-16.323170,-16.235218,6.432384
17.724901,-17.891037,17.371941,20.016562,-13.498618,13.528223,20.864624,-14.065276,17.371941
17.003681,-17.169819,13.528223,18.793041,-12.681089,9.784173,20.016562,-13.498618,13.528223
15.963165,-16.129301,9.784173,18.917587,-12.764307,6.432384,18.793041,-12.681089,9.784173
9.534360,23.285601,17.371941,13.332482,20.104515,13.528223,9.144039,22.343285,13.528223
13.332482,20.104515,13.528223,8.580914,20.983782,9.784173,9.144039,22.343285,13.528223
8.580914,20.983782,9.784173,12.598171,19.005541,6.432384,8.638237,21.122169,6.432384
-14.153230,20.952578,17.371941,-17.257771,17.091637,13.528223,-17.978991,17.812855,17.371941
-17.257771,17.091637,13.528223,-12.769043,18.880995,9.784173,-16.217255,16.051119,9.784173
-12.769043,18.880995,9.784173,-16.323170,16.157036,6.432384,-16.217255,16.051119,9.784173
-14.153230,-21.030760,17.371941,-17.257771,-17.169819,13.528223,-13.586572,-20.182697,13.528223
-17.257771,-17.169819,13.528223,-12.769043,-18.959177,9.784173,-13.586572,-20.182697,13.528223
-12.769043,-18.959177,9.784173,-16.323170,-16.235218,6.432384,-12.852261,-19.083723,6.432384
-16.323170,-16.235218,6.432384,-17.005043,-16.917089,2.798367,-13.388003,-19.885517,2.798367
-16.323170,16.157036,6.432384,-12.852261,19.005541,6.432384,-13.388003,19.807335,2.798367
